Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering
4932.YGR101W,0.08398347865993576,0.010022507003127448,0.0002622728393712928,0.5085972146580565,0.20167391275444405
4932.YGR203W,0.03992657182193667,0.005021918021885832,1.6455787377994724e-05,0.4874356871225114,0.335956380783967
4932.YMR169C,0.15894141043292032,0.01744769176040646,0.0005144729290906852,0.531982421875,0.25292958065132287
4932.YLR323C,0.03319565549946459,0.0038501468720489613,2.147630009867704e-05,0.4778858103662548,0.34813961426864654
4932.YKR077W,0.024323083983478662,0.003284304911353483,1.6383298736269157e-05,0.47981503229594835,0.3069819281904307
4932.YHR081W,0.09499770536943553,0.014116145164659751,0.000258155741063953,0.5129472693032016,0.3800114279777674
4932.YMR106C,0.08887869053082455,0.010535070229662448,0.00020892134995756197,0.5097871013023474,0.26519674758145884
4932.YOL053W,0.008260670032124828,0.0008764947101241986,2.1735380307564916e-06,0.47130497476568134,0.2236198462613557
4932.YMR211W,0.015603487838458009,0.002036394756937169,8.901012843503862e-06,0.46596336160809754,0.2131624927198602
4932.YIL157C,0.03441945846718678,0.0032056822475265913,8.57612449177367e-05,0.4887111244019139,0.2298015873015873
4932.YMR134W,0.011167202080465045,0.0009712016120473185,1.4863205711140276e-06,0.45989869143098355,0.2812024353120244
4932.YOL086W-A,0.030442098822089647,0.0035348128696305113,3.645291991702783e-05,0.4890035906642729,0.2795289579209177
4932.YPL236C,0.03028912345112437,0.002939014993255471,6.121469184534089e-05,0.4859861720318192,0.19253448187458339
