Locus,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet_x,Percent_A,Percent_C_x,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,IsoelectricPoint,Tiny_Number,Small_Number,Aliphatic_Number,Aromatic_Number,Non-polar_Number,Polar_Number,Charged_Number,Basic_Number,Acidic_Number,predict_xgboost,predict_rfc,Local Average Connectivity_y,Density of Maximum neighborhood Component_y,Topology Potential_y,Edge Clustering Coefficient_y,DegreeCentrality_y,EigenvectorCentrality_y,BetweennessCentrality_y,ClosenessCentrality_y,Clustering_y,predict_rfc_over,predict_rfc_under
6183.A0A5K4F1M1,456,0.0833333333333333,0.3399122807017544,0.3486842105263158,0.3114035087719298,0.043859649122807,0.0328947368421052,0.0635964912280701,0.0745614035087719,0.0416666666666666,0.0416666666666666,0.0197368421052631,0.0723684210526315,0.0723684210526315,0.0964912280701754,0.0285087719298245,0.0350877192982456,0.0394736842105263,0.0263157894736842,0.0701754385964912,0.0964912280701754,0.0328947368421052,0.0701754385964912,0.0087719298245614,0.0328947368421052,7.6655,113,208,129,47,232,224,137,74,63,1,1,0.2562619175838646,0.3579834513285935,446.4714150074373,0.4604581803706331,0.0874492557510148,0.0059361424972441,0.0001070954857603,0.5029634578822079,0.3579834513285935,1,1
6183.A0A5K4F1M3,188,0.0585106382978723,0.3404255319148936,0.4308510638297871,0.2287234042553191,0.0319148936170212,0.0159574468085106,0.0585106382978723,0.101063829787234,0.0159574468085106,0.0638297872340425,0.0053191489361702,0.0531914893617021,0.1276595744680851,0.1436170212765957,0.026595744680851,0.0744680851063829,0.0425531914893617,0.0212765957446808,0.0159574468085106,0.0638297872340425,0.0478723404255319,0.0478723404255319,0.0212765957446808,0.0212765957446808,5.1758,42,84,52,12,91,97,58,28,30,1,1,0.3943942972115554,0.4104834994356654,592.6249110253038,0.5042361892469531,0.1258457374830852,0.0176457442546278,0.0002467437917374,0.5209616600515221,0.4099317743020153,1,1
6183.A0A5K4F1N5,445,0.098876404494382,0.3393258426966292,0.346067415730337,0.3146067415730337,0.0674157303370786,0.0112359550561797,0.0426966292134831,0.0426966292134831,0.0606741573033707,0.049438202247191,0.0224719101123595,0.0786516853932584,0.0696629213483146,0.1213483146067415,0.0247191011235955,0.0606741573033707,0.0539325842696629,0.0426966292134831,0.0404494382022471,0.0696629213483146,0.0561797752808988,0.047191011235955,0.0179775280898876,0.0202247191011235,9.7432,113,204,140,54,246,199,97,59,38,1,1,0.3409421269009459,0.2744353890326376,649.9213158605912,0.4062288284476995,0.1409844384303112,0.0158235984245446,0.0002479517802371,0.5276156362123102,0.2744353890326376,1,1
6183.A0A5K4F1N8,695,0.0776978417266187,0.274820143884892,0.4230215827338129,0.302158273381295,0.0503597122302158,0.0172661870503597,0.0489208633093525,0.0460431654676259,0.0402877697841726,0.0302158273381294,0.0258992805755395,0.0633093525179856,0.0705035971223021,0.0949640287769784,0.0201438848920863,0.0949640287769784,0.0474820143884892,0.0446043165467625,0.018705035971223,0.1309352517985611,0.0690647482014388,0.0489208633093525,0.0129496402877697,0.0244604316546762,6.9739,207,374,179,72,313,382,146,80,66,1,1,0.2820721527361952,0.3646262099870347,520.1458539545034,0.4937370981059927,0.10664749661705,0.0082118685922569,0.0001008763254995,0.513005952762689,0.3646262099870347,1,1
6183.A0A5K4F1P8,619,0.0888529886914378,0.3376413570274637,0.3683360258481422,0.2940226171243941,0.0597738287560581,0.024232633279483,0.0549273021001615,0.0549273021001615,0.061389337641357,0.0500807754442649,0.0193861066235864,0.0630048465266559,0.0500807754442649,0.1211631663974151,0.011308562197092,0.0662358642972536,0.0355411954765751,0.0420032310177706,0.048465266558966,0.1114701130856219,0.024232633279483,0.0743134087237479,0.011308562197092,0.0161550888529886,6.3708,167,310,197,67,327,292,141,73,68,1,1,0.2059114291150562,0.227077658376908,349.6327488027403,0.2807303486887758,0.061062246278755,0.0031974306393803,0.0001648061268795,0.4981625112522332,0.227077658376908,1,1
6183.A0A5K4F1Q8,373,0.096514745308311,0.2680965147453083,0.3780160857908847,0.353887399463807,0.064343163538874,0.0241286863270777,0.0750670241286863,0.032171581769437,0.0455764075067024,0.0563002680965147,0.0268096514745308,0.0589812332439678,0.0482573726541554,0.0831099195710455,0.0187667560321715,0.0428954423592493,0.0375335120643431,0.0214477211796246,0.0482573726541554,0.1179624664879356,0.0723860589812332,0.0750670241286863,0.03485254691689,0.0160857908847185,6.6462,125,211,105,46,192,181,86,46,40,1,1,0.2622127182145752,0.2071994265332032,386.12144999495695,0.298574904232733,0.0705345060893098,0.0057888777392605,0.0003627484297341,0.5033099260152477,0.2071994265332032,1,1
6183.A0A5K4F1R0,489,0.0879345603271983,0.3905930470347648,0.3456032719836401,0.2638036809815951,0.0552147239263803,0.0061349693251533,0.0879345603271983,0.1390593047034765,0.0347648261758691,0.032719836400818,0.0265848670756646,0.0265848670756646,0.065439672801636,0.0797546012269938,0.0122699386503067,0.0674846625766871,0.0368098159509202,0.0368098159509202,0.0674846625766871,0.0552147239263803,0.0633946830265848,0.0531697341513292,0.0081799591002045,0.0449897750511247,4.4012,104,224,105,56,191,298,189,78,111,1,1,0.2983858834099199,0.388954325350085,295.1241866425163,0.4144520049172033,0.0479533152909337,0.0049621664593612,0.000126883508373,0.4839935270164841,0.388954325350085,1,1
6183.A0A5K4F1R1,1396,0.0558739255014326,0.3187679083094555,0.3954154727793696,0.2858166189111748,0.0494269340974212,0.0179083094555873,0.0544412607449856,0.0472779369627507,0.0286532951289398,0.0358166189111747,0.0257879656160458,0.07378223495702,0.0687679083094555,0.1010028653295129,0.0207736389684813,0.0744985673352435,0.0522922636103151,0.0401146131805157,0.0601719197707736,0.1095988538681948,0.0544412607449856,0.0580229226361031,0.0078796561604584,0.0193409742120343,9.655,373,707,394,114,649,747,358,216,142,1,1,0.3136302596932445,0.2897515652431838,621.2710903502856,0.4545746339879702,0.1336265223274695,0.0135542252138885,0.0002511103610325,0.5226152108523474,0.2897515652431838,1,1
6183.A0A5K4F1T0,498,0.0702811244979919,0.3232931726907631,0.3433734939759036,0.3333333333333333,0.0943775100401606,0.0281124497991967,0.0542168674698795,0.0542168674698795,0.036144578313253,0.0863453815261044,0.0180722891566265,0.0702811244979919,0.0602409638554216,0.0803212851405622,0.0120481927710843,0.0301204819277108,0.0401606425702811,0.036144578313253,0.0461847389558232,0.072289156626506,0.0602409638554216,0.0863453815261044,0.0040160642570281,0.0301204819277108,7.1018,170,275,165,44,283,215,116,62,54,1,1,0.2715135742081548,0.3118221094292879,478.0804652584897,0.4304396817647517,0.0948917456021651,0.0072614040294867,9.958919198024332e-05,0.5129609324947854,0.3118221094292879,1,1
6183.A0A5K4F1W1,1545,0.0647249190938511,0.3184466019417475,0.3825242718446601,0.2990291262135922,0.06084142394822,0.0233009708737864,0.0459546925566343,0.0427184466019417,0.0271844660194174,0.0731391585760517,0.0271844660194174,0.058252427184466,0.029126213592233,0.0964401294498382,0.0103559870550161,0.0498381877022653,0.0673139158576051,0.0498381877022653,0.058252427184466,0.1171521035598705,0.058252427184466,0.0673139158576051,0.0090614886731391,0.0284789644012945,7.3726,514,870,437,142,806,739,314,177,137,1,1,0.258934538452337,0.1997901360399767,597.9844970448797,0.3473789715861052,0.1271989174560216,0.010253487746494,0.0006715753465378,0.5219385503864701,0.1997901360399767,1,1
6183.A0A5K4F1W8,562,0.0782918149466192,0.3612099644128114,0.3718861209964413,0.2669039145907473,0.0587188612099644,0.0142348754448398,0.0551601423487544,0.0818505338078291,0.0498220640569395,0.0480427046263345,0.0213523131672597,0.0516014234875444,0.0551601423487544,0.0889679715302491,0.0213523131672597,0.0587188612099644,0.0338078291814946,0.0427046263345195,0.0676156583629893,0.1209964412811387,0.0498220640569395,0.0516014234875444,0.0088967971530249,0.0195729537366548,6.2557,164,276,141,56,251,311,158,81,77,1,1,0.3276183507842789,0.2527467575316544,781.9687636063827,0.433071660281689,0.1764208389715832,0.0194131763002414,0.0011031413563333,0.5393983136416812,0.2527467575316544,1,1
6183.A0A5K4F1Y2,1042,0.0786948176583493,0.3387715930902111,0.3685220729366603,0.2927063339731285,0.0460652591170825,0.0211132437619961,0.0652591170825335,0.064299424184261,0.0326295585412667,0.0355086372360844,0.0326295585412667,0.0518234165067178,0.0479846449136276,0.0873320537428023,0.0249520153550863,0.0681381957773512,0.0393474088291746,0.0431861804222648,0.072936660268714,0.1122840690978886,0.0527831094049904,0.055662188099808,0.0115163147792706,0.0345489443378119,6.9048,279,517,251,116,459,583,295,160,135,1,1,0.3238526260223923,0.3167194516043455,549.8028935460809,0.4070292965180938,0.1145128552097429,0.0133471404309532,0.0002778955200709,0.5161543402161755,0.3167194516043455,1,1
6183.A0A5K4F1Y4,417,0.0671462829736211,0.2877697841726618,0.3836930455635491,0.3285371702637889,0.079136690647482,0.014388489208633,0.0503597122302158,0.0647482014388489,0.0335731414868105,0.0815347721822542,0.0215827338129496,0.0671462829736211,0.105515587529976,0.0551558752997601,0.0311750599520383,0.0431654676258992,0.0575539568345323,0.0239808153477218,0.0335731414868105,0.0455635491606714,0.0695443645083932,0.0887290167865707,0.0119904076738609,0.0215827338129496,9.4599,121,221,121,37,226,191,115,67,48,1,1,0.3548870396619325,0.3367322712851295,531.4372073443155,0.4067214125338376,0.1092692828146143,0.0121703909846179,0.0001345830757003,0.516953199414352,0.3367322712851295,1,1
6183.A0A5K4F1Y7,228,0.0789473684210526,0.3070175438596491,0.3903508771929824,0.3026315789473684,0.043859649122807,0.0175438596491228,0.0219298245614035,0.0394736842105263,0.0263157894736842,0.0526315789473684,0.0394736842105263,0.0701754385964912,0.0833333333333333,0.1096491228070175,0.0307017543859649,0.0657894736842105,0.0394736842105263,0.0307017543859649,0.0526315789473684,0.1271929824561403,0.0526315789473684,0.043859649122807,0.0043859649122807,0.0482456140350877,10.347,67,106,61,27,111,117,54,40,14,1,1,0.2530342462977947,0.4150621496466,235.50780996881943,0.4264201841211765,0.0316305818673883,0.0023246308768518,1.1188451076669108e-05,0.4816802493430637,0.4150621496466,1,1
6183.A0A5K4F1Y9,876,0.0810502283105022,0.2694063926940638,0.4189497716894976,0.3116438356164383,0.0445205479452054,0.0228310502283105,0.0582191780821917,0.0445205479452054,0.0433789954337899,0.0445205479452054,0.0251141552511415,0.0764840182648401,0.0468036529680365,0.1084474885844748,0.0148401826484018,0.093607305936073,0.0547945205479452,0.0251141552511415,0.0319634703196347,0.1210045662100456,0.0650684931506849,0.0410958904109589,0.0102739726027397,0.0273972602739726,5.6702,261,478,237,93,428,448,181,91,90,1,1,0.2634532213915598,0.2750657199715008,243.65198272733429,0.3207941961396748,0.0341677943166441,0.0027898460057885,3.23799278726449e-05,0.4799006425105154,0.2750657199715008,1,1
6183.A0A5K4F220,4481,0.0917205980807855,0.2570854719928587,0.3778174514617273,0.365097076545414,0.0395001115822361,0.0180763222494978,0.0470877036375809,0.0432939076099085,0.0419549207766123,0.0687346574425351,0.0138361972773934,0.096853380941754,0.0461950457487168,0.0859183218031689,0.0180763222494978,0.0781075652756081,0.0511046641374693,0.0406159339433162,0.029680874804731,0.086587815219817,0.0810087034144164,0.0636018745815666,0.0107118946663691,0.039053782637804,5.6008,1317,2392,1281,473,2391,2090,807,402,405,1,1,0.3072818441287949,0.3464619433306365,381.07507512356045,0.4300141753927649,0.0695196211096075,0.0073237059879306,0.0001550862769349,0.5004871843289733,0.3464619433306365,1,1
6183.A0A5K4F230,136,0.0441176470588235,0.2941176470588235,0.4044117647058823,0.3014705882352941,0.0588235294117647,0.0073529411764705,0.0588235294117647,0.0514705882352941,0.0294117647058823,0.0441176470588235,0.0294117647058823,0.1102941176470588,0.0588235294117647,0.088235294117647,0.0147058823529411,0.0661764705882353,0.0367647058823529,0.0514705882352941,0.0294117647058823,0.1397058823529411,0.0294117647058823,0.0808823529411764,0.0,0.0147058823529411,6.0736,38,71,46,10,66,70,31,16,15,1,1,0.3305039812856547,0.2837172902630505,581.227049961521,0.3872365196817429,0.1225473612990527,0.0130754664012252,0.0002114291874643,0.5217521936783075,0.2837172902630505,1,1
6183.A0A5K4F242,707,0.0636492220650636,0.42998585572843,0.3451202263083451,0.2248939179632249,0.1004243281471004,0.0198019801980198,0.0466760961810466,0.0763790664780763,0.024045261669024,0.0396039603960396,0.0099009900990099,0.0466760961810466,0.0792079207920792,0.1103253182461103,0.0127298444130127,0.0579915134370579,0.0424328147100424,0.065063649222065,0.065063649222065,0.0792079207920792,0.0438472418670438,0.041018387553041,0.0042432814710042,0.0353606789250353,9.057,200,333,211,52,337,370,196,109,87,1,1,0.2967078670393476,0.4456690259521402,223.34947422404056,0.4555600945056744,0.0291779431664411,0.0024808592544416,3.261385042365184e-05,0.4757214800828582,0.4456690259521402,1,1
6183.A0A5K4F249,1679,0.0530077427039904,0.3335318642048838,0.3740321620011911,0.292435973793925,0.0512209648600357,0.0220369267421083,0.0541989279332936,0.0464562239428231,0.030970815961882,0.0339487790351399,0.0285884455032757,0.0714711137581894,0.0696843359142346,0.125670041691483,0.0244192972007147,0.0565812983918999,0.0428826682549136,0.0351399642644431,0.0506253722453841,0.1167361524717093,0.0643240023823704,0.0530077427039904,0.008338296605122,0.0136986301369863,9.0221,484,831,506,137,802,877,419,250,169,1,1,0.3042044702529645,0.4117987804878049,444.41322878145314,0.5006544587481694,0.0866880920162381,0.0077269531240394,6.754363467819012e-05,0.504243428724817,0.4117987804878049,1,1
6183.A0A5K4F256,380,0.0789473684210526,0.4157894736842105,0.2894736842105263,0.2947368421052632,0.1,0.0131578947368421,0.0710526315789473,0.0447368421052631,0.0473684210526315,0.05,0.0421052631578947,0.0473684210526315,0.0447368421052631,0.1368421052631579,0.0236842105263157,0.0263157894736842,0.031578947368421,0.05,0.0605263157894736,0.0657894736842105,0.05,0.0631578947368421,0.0052631578947368,0.0263157894736842,6.934,106,179,132,46,207,173,100,56,44,1,1,0.2783594619779919,0.3573715039224867,261.56841426391685,0.3752648703203335,0.0387347767253044,0.0028775555014554,9.717618123870856e-06,0.482913898362366,0.3573715039224867,1,1
6183.A0A5K4F278,1324,0.0755287009063444,0.3353474320241691,0.438821752265861,0.2258308157099698,0.0611782477341389,0.0037764350453172,0.0611782477341389,0.0823262839879154,0.0385196374622356,0.0657099697885196,0.0203927492447129,0.0264350453172205,0.0657099697885196,0.04607250755287,0.0370090634441087,0.0438066465256797,0.1283987915407855,0.0430513595166163,0.0657099697885196,0.0740181268882175,0.0536253776435045,0.04607250755287,0.0113293051359516,0.0256797583081571,6.3842,342,712,238,127,649,675,391,201,190,1,1,0.3037198620877793,0.3433464324241023,349.89462036151417,0.3893611436561884,0.0612313937753721,0.0058800456338221,0.0004859680030967,0.4975476528581953,0.340504955564216,1,1
6183.A0A5K4F290,336,0.050595238095238,0.3541666666666667,0.3244047619047618,0.3214285714285714,0.0535714285714285,0.0148809523809523,0.0446428571428571,0.0654761904761904,0.0297619047619047,0.0654761904761904,0.0327380952380952,0.0535714285714285,0.0297619047619047,0.1160714285714285,0.0267857142857142,0.0357142857142857,0.0476190476190476,0.0267857142857142,0.0654761904761904,0.1011904761904761,0.0625,0.1071428571428571,0.0059523809523809,0.0148809523809523,6.5699,100,179,111,28,180,156,80,43,37,1,1,0.2590933182929342,0.200055282245097,597.6709596205125,0.3476560441792165,0.1271143437077131,0.0102530157817198,0.0006684521072695,0.5219152485180659,0.200055282245097,1,1
6183.A0A5K4F291,1111,0.0855085508550855,0.3186318631863186,0.3618361836183618,0.3195319531953195,0.0414041404140414,0.0135013501350135,0.0432043204320432,0.063006300630063,0.0351035103510351,0.0297029702970297,0.0351035103510351,0.0747074707470747,0.0675067506750675,0.1152115211521152,0.018001800180018,0.0828082808280828,0.0324032403240324,0.036003600360036,0.045004500450045,0.1062106210621062,0.0711071107110711,0.0396039603960396,0.0036003600360036,0.0468046804680468,8.2916,291,511,301,134,500,611,282,164,118,1,1,0.2530342462977947,0.4150621496466,235.50780996881943,0.4264201841211761,0.0316305818673883,0.0023246308768518,1.1188451076669108e-05,0.4816802493430637,0.4150621496466,1,1
6183.A0A5K4F296,334,0.1197604790419161,0.2964071856287425,0.3562874251497006,0.3473053892215569,0.0449101796407185,0.0419161676646706,0.0538922155688622,0.0479041916167664,0.0628742514970059,0.0209580838323353,0.029940119760479,0.0508982035928143,0.0508982035928143,0.1197604790419161,0.0119760479041916,0.059880239520958,0.0508982035928143,0.0449101796407185,0.0269461077844311,0.1197604790419161,0.0419161676646706,0.0628742514970059,0.0119760479041916,0.0449101796407185,5.9738,90,166,93,50,175,159,70,36,34,1,1,0.3211272072741818,0.279686258087123,429.4194306357744,0.3554255426329886,0.0818673883626522,0.0088846952047859,0.0001305998400092,0.5088083065614623,0.279686258087123,1,1
6183.A0A5K4F2D0,1644,0.066301703163017,0.3302919708029197,0.382603406326034,0.2871046228710462,0.0644768856447688,0.0212895377128953,0.0675182481751824,0.0553527980535279,0.0273722627737226,0.0583941605839416,0.0249391727493917,0.052919708029197,0.0553527980535279,0.1027980535279805,0.0145985401459854,0.0444038929440389,0.059610705596107,0.0328467153284671,0.0602189781021897,0.097323600973236,0.0602189781021897,0.0614355231143552,0.010948905109489,0.0279805352798053,6.8482,496,879,463,150,825,819,433,231,202,1,1,0.28715724584996,0.2687448263843506,467.4937426788285,0.3553828711500209,0.0924391069012178,0.008792037477871,0.0002373270981598,0.5093403473142278,0.2687448263843506,1,1
6183.A0A5K4F2D3,370,0.0891891891891892,0.2783783783783784,0.3837837837837838,0.3378378378378378,0.0702702702702702,0.0189189189189189,0.054054054054054,0.0486486486486486,0.0189189189189189,0.0621621621621621,0.027027027027027,0.0729729729729729,0.0297297297297297,0.0675675675675675,0.0162162162162162,0.0837837837837837,0.0351351351351351,0.0324324324324324,0.0432432432432432,0.1189189189189189,0.0702702702702702,0.0594594594594594,0.0459459459459459,0.0243243243243243,5.3475,126,212,100,43,182,188,75,37,38,1,1,0.3405858880134366,0.3052168991577055,509.8583389907386,0.3874644597557188,0.1036874154262517,0.0124719842120929,0.0001978876473488,0.5137047788177772,0.3052168991577055,1,1
